1802,1.2.0.0/16,"(1802, 15830, 20473, 52025, 42, 10886, 27)"
1802,1.2.3.0/24,"(1802, 15830, 198949, 396450, 2152, 25)"
18021,1.2.0.0/16,"(18021, 135069, 7195, 51095, 42, 10886, 27)"
18021,1.2.3.0/24,"(18021, 135069, 1221, 198949, 396450, 2152, 25)"
18022,1.2.0.0/16,"(18022, 132366, 58682, 13335, 20473, 52025, 42, 10886, 27)"
18022,1.2.3.0/24,"(18022, 132366, 58682, 13335, 15830, 198949, 396450, 2152, 25)"
18023,1.2.0.0/16,"(18023, 3786, 11164, 10886, 27)"
18023,1.2.3.0/24,"(18023, 3786, 2152, 25)"
18024,1.2.0.0/16,"(18024, 17660, 13335, 20473, 52025, 42, 10886, 27)"
18024,1.2.3.0/24,"(18024, 17660, 13335, 15830, 198949, 396450, 2152, 25)"
18025,1.2.0.0/16,"(18025, 17660, 13335, 20473, 52025, 42, 10886, 27)"
18025,1.2.3.0/24,"(18025, 17660, 13335, 15830, 198949, 396450, 2152, 25)"
18026,1.2.0.0/16,"(18026, 9318, 15830, 20473, 52025, 42, 10886, 27)"
18026,1.2.3.0/24,"(18026, 9318, 15830, 198949, 396450, 2152, 25)"
18027,1.2.0.0/16,"(18027, 3786, 11164, 10886, 27)"
18027,1.2.3.0/24,"(18027, 3786, 2152, 25)"
18028,1.2.0.0/16,"(18028, 9318, 15830, 20473, 52025, 42, 10886, 27)"
18028,1.2.3.0/24,"(18028, 9318, 15830, 198949, 396450, 2152, 25)"
18029,1.2.0.0/16,"(18029, 4766, 4651, 13335, 20473, 52025, 42, 10886, 27)"
18029,1.2.3.0/24,"(18029, 4766, 4651, 13335, 15830, 198949, 396450, 2152, 25)"
1803,1.2.0.0/16,"(1803, 4046, 174, 10886, 27)"
1803,1.2.3.0/24,"(1803, 4046, 3356, 2152, 25)"
18030,1.2.0.0/16,"(18030, 13335, 20473, 52025, 42, 10886, 27)"
18030,1.2.3.0/24,"(18030, 13335, 15830, 198949, 396450, 2152, 25)"
18031,1.2.0.0/16,"(18031, 4766, 4651, 13335, 20473, 52025, 42, 10886, 27)"
18031,1.2.3.0/24,"(18031, 4766, 4651, 13335, 15830, 198949, 396450, 2152, 25)"
18032,1.2.0.0/16,"(18032, 9318, 15830, 20473, 52025, 42, 10886, 27)"
18032,1.2.3.0/24,"(18032, 9318, 15830, 198949, 396450, 2152, 25)"
18033,1.2.0.0/16,"(18033, 9318, 15830, 20473, 52025, 42, 10886, 27)"
18033,1.2.3.0/24,"(18033, 9318, 15830, 198949, 396450, 2152, 25)"
18034,1.2.0.0/16,"(18034, 3786, 11164, 10886, 27)"
18034,1.2.3.0/24,"(18034, 3786, 2152, 25)"
18035,1.2.0.0/16,"(18035, 3786, 11164, 10886, 27)"
18035,1.2.3.0/24,"(18035, 3786, 2152, 25)"
18036,1.2.0.0/16,"(18036, 63956, 42, 10886, 27)"
18036,1.2.3.0/24,"(18036, 4826, 198949, 396450, 2152, 25)"
18038,1.2.0.0/16,"(18038, 3786, 11164, 10886, 27)"
18038,1.2.3.0/24,"(18038, 3786, 2152, 25)"
18041,1.2.0.0/16,"(18041, 42, 10886, 27)"
18041,1.2.3.0/24,"(18041, 15412, 4826, 198949, 396450, 2152, 25)"
18042,1.2.0.0/16,"(18042, 3462, 13335, 20473, 52025, 42, 10886, 27)"
18042,1.2.3.0/24,"(18042, 3462, 13335, 15830, 198949, 396450, 2152, 25)"
18045,1.2.0.0/16,"(18045, 3462, 13335, 20473, 52025, 42, 10886, 27)"
18045,1.2.3.0/24,"(18045, 3462, 13335, 15830, 198949, 396450, 2152, 25)"
18046,1.2.0.0/16,"(18046, 6939, 52025, 42, 10886, 27)"
18046,1.2.3.0/24,"(18046, 6939, 4826, 198949, 396450, 2152, 25)"
18047,1.2.0.0/16,"(18047, 7539, 2907, 7660, 11537, 10886, 27)"
18047,1.2.3.0/24,"(18047, 9264, 9002, 198949, 396450, 2152, 25)"
18049,1.2.0.0/16,"(18049, 9416, 13335, 20473, 52025, 42, 10886, 27)"
18049,1.2.3.0/24,"(18049, 9416, 13335, 15830, 198949, 396450, 2152, 25)"
18051,1.2.0.0/16,"(18051, 7713, 32787, 2516, 7660, 11537, 10886, 27)"
18051,1.2.3.0/24,"(18051, 7713, 4761, 15830, 198949, 396450, 2152, 25)"
18052,1.2.0.0/16,"(18052, 136106, 23951, 13335, 20473, 52025, 42, 10886, 27)"
18052,1.2.3.0/24,"(18052, 136106, 23951, 13335, 15830, 198949, 396450, 2152, 25)"
18053,1.2.0.0/16,"(18053, 38193, 6461, 10886, 27)"
18053,1.2.3.0/24,"(18053, 38193, 4637, 198949, 396450, 2152, 25)"
18055,1.2.0.0/16,"(18055, 1221, 20473, 52025, 42, 10886, 27)"
18055,1.2.3.0/24,"(18055, 1221, 198949, 396450, 2152, 25)"
18056,1.2.0.0/16,"(18056, 45296, 1828, 400587, 52025, 42, 10886, 27)"
18056,1.2.3.0/24,"(18056, 45296, 4826, 198949, 396450, 2152, 25)"
18059,1.2.0.0/16,"(18059, 6939, 52025, 42, 10886, 27)"
18059,1.2.3.0/24,"(18059, 4826, 198949, 396450, 2152, 25)"
18064,1.2.0.0/16,"(18064, 4826, 13335, 20473, 52025, 42, 10886, 27)"
18064,1.2.3.0/24,"(18064, 4826, 198949, 396450, 2152, 25)"
18065,1.2.0.0/16,"(18065, 9507, 2500, 7660, 11537, 10886, 27)"
18065,1.2.3.0/24,"(18065, 9507, 4826, 198949, 396450, 2152, 25)"
18068,1.2.0.0/16,"(18068, 2500, 7660, 11537, 10886, 27)"
18068,1.2.3.0/24,"(18068, 9002, 198949, 396450, 2152, 25)"
18069,1.2.0.0/16,"(18069, 4713, 2500, 7660, 11537, 10886, 27)"
18069,1.2.3.0/24,"(18069, 10010, 9002, 198949, 396450, 2152, 25)"
18070,1.2.0.0/16,"(18070, 6939, 52025, 42, 10886, 27)"
18070,1.2.3.0/24,"(18070, 6939, 4826, 198949, 396450, 2152, 25)"
18071,1.2.0.0/16,"(18071, 2497, 2907, 7660, 11537, 10886, 27)"
18071,1.2.3.0/24,"(18071, 2497, 15830, 198949, 396450, 2152, 25)"
18072,1.2.0.0/16,"(18072, 4713, 2500, 7660, 11537, 10886, 27)"
18072,1.2.3.0/24,"(18072, 4713, 2516, 15830, 198949, 396450, 2152, 25)"
18074,1.2.0.0/16,"(18074, 2497, 2907, 7660, 11537, 10886, 27)"
18074,1.2.3.0/24,"(18074, 2497, 15830, 198949, 396450, 2152, 25)"
18075,1.2.0.0/16,"(18075, 18283, 3741, 42, 10886, 27)"
18075,1.2.3.0/24,"(18075, 18283, 9002, 198949, 396450, 2152, 25)"
18076,1.2.0.0/16,"(18076, 2907, 7660, 11537, 10886, 27)"
18076,1.2.3.0/24,"(18076, 7690, 9002, 198949, 396450, 2152, 25)"
18077,1.2.0.0/16,"(18077, 6939, 52025, 42, 10886, 27)"
18077,1.2.3.0/24,"(18077, 4826, 198949, 396450, 2152, 25)"
18081,1.2.0.0/16,"(18081, 2500, 7660, 11537, 10886, 27)"
18081,1.2.3.0/24,"(18081, 9002, 198949, 396450, 2152, 25)"
18087,1.2.0.0/16,"(18087, 2907, 7660, 11537, 10886, 27)"
18087,1.2.3.0/24,"(18087, 2519, 9002, 198949, 396450, 2152, 25)"
18088,1.2.0.0/16,"(18088, 7679, 2500, 7660, 11537, 10886, 27)"
18088,1.2.3.0/24,"(18088, 7679, 9002, 198949, 396450, 2152, 25)"
1809,1.2.0.0/16,"(1809, 3356, 10886, 27)"
1809,1.2.3.0/24,"(1809, 3356, 2152, 25)"
18090,1.2.0.0/16,"(18090, 2914, 42, 10886, 27)"
18090,1.2.3.0/24,"(18090, 2914, 198949, 396450, 2152, 25)"
18091,1.2.0.0/16,"(18091, 2907, 7660, 11537, 10886, 27)"
18091,1.2.3.0/24,"(18091, 2497, 15830, 198949, 396450, 2152, 25)"
18092,1.2.0.0/16,"(18092, 6939, 52025, 42, 10886, 27)"
18092,1.2.3.0/24,"(18092, 6939, 4826, 198949, 396450, 2152, 25)"
18094,1.2.0.0/16,"(18094, 2500, 7660, 11537, 10886, 27)"
18094,1.2.3.0/24,"(18094, 9002, 198949, 396450, 2152, 25)"
18097,1.2.0.0/16,"(18097, 7529, 2500, 7660, 11537, 10886, 27)"
18097,1.2.3.0/24,"(18097, 7529, 9002, 198949, 396450, 2152, 25)"
18101,1.2.0.0/16,"(18101, 138754, 13335, 20473, 52025, 42, 10886, 27)"
18101,1.2.3.0/24,"(18101, 138754, 13335, 15830, 198949, 396450, 2152, 25)"
18103,1.2.0.0/16,"(18103, 25369, 52025, 42, 10886, 27)"
18103,1.2.3.0/24,"(18103, 9002, 198949, 396450, 2152, 25)"
18106,1.2.0.0/16,"(18106, 42, 10886, 27)"
18106,1.2.3.0/24,"(18106, 4826, 198949, 396450, 2152, 25)"
18108,1.2.0.0/16,"(18108, 49915, 3741, 42, 10886, 27)"
18108,1.2.3.0/24,"(18108, 4826, 198949, 396450, 2152, 25)"
18109,1.2.0.0/16,"(18109, 10075, 1828, 400587, 52025, 42, 10886, 27)"
18109,1.2.3.0/24,"(18109, 10075, 4755, 198949, 396450, 2152, 25)"
18111,1.2.0.0/16,"(18111, 4764, 42, 10886, 27)"
18111,1.2.3.0/24,"(18111, 4764, 4648, 198949, 396450, 2152, 25)"
18112,1.2.0.0/16,"(18112, 55655, 1828, 400587, 52025, 42, 10886, 27)"
18112,1.2.3.0/24,"(18112, 55655, 8529, 42156, 198949, 396450, 2152, 25)"
18113,1.2.0.0/16,"(18113, 2687, 1299, 10886, 27)"
18113,1.2.3.0/24,"(18113, 2687, 1299, 198949, 396450, 2152, 25)"
18114,1.2.0.0/16,"(18114, 9299, 58115, 42, 10886, 27)"
18114,1.2.3.0/24,"(18114, 9299, 4637, 198949, 396450, 2152, 25)"
18115,1.2.0.0/16,"(18115, 9299, 58115, 42, 10886, 27)"
18115,1.2.3.0/24,"(18115, 9299, 4637, 198949, 396450, 2152, 25)"
18117,1.2.0.0/16,"(18117, 6939, 52025, 42, 10886, 27)"
18117,1.2.3.0/24,"(18117, 4826, 198949, 396450, 2152, 25)"
18118,1.2.0.0/16,"(18118, 4847, 4809, 6939, 52025, 42, 10886, 27)"
18118,1.2.3.0/24,"(18118, 4847, 4809, 4826, 198949, 396450, 2152, 25)"
18119,1.2.0.0/16,"(18119, 6939, 52025, 42, 10886, 27)"
18119,1.2.3.0/24,"(18119, 4826, 198949, 396450, 2152, 25)"
1812,1.2.0.0/16,"(1812, 3356, 10886, 27)"
1812,1.2.3.0/24,"(1812, 3356, 2152, 25)"
18120,1.2.0.0/16,"(18120, 9498, 20473, 52025, 42, 10886, 27)"
18120,1.2.3.0/24,"(18120, 9498, 198949, 396450, 2152, 25)"
18121,1.2.0.0/16,"(18121, 2500, 7660, 11537, 10886, 27)"
18121,1.2.3.0/24,"(18121, 9002, 198949, 396450, 2152, 25)"
18123,1.2.0.0/16,"(18123, 2907, 7660, 11537, 10886, 27)"
18123,1.2.3.0/24,"(18123, 7668, 6939, 4826, 198949, 396450, 2152, 25)"
18124,1.2.0.0/16,"(18124, 2907, 7660, 11537, 10886, 27)"
18124,1.2.3.0/24,"(18124, 7670, 9002, 198949, 396450, 2152, 25)"
18125,1.2.0.0/16,"(18125, 6939, 52025, 42, 10886, 27)"
18125,1.2.3.0/24,"(18125, 6939, 4826, 198949, 396450, 2152, 25)"
18126,1.2.0.0/16,"(18126, 2500, 7660, 11537, 10886, 27)"
18126,1.2.3.0/24,"(18126, 9002, 198949, 396450, 2152, 25)"
18127,1.2.0.0/16,"(18127, 59103, 41095, 42, 10886, 27)"
18127,1.2.3.0/24,"(18127, 59103, 10010, 9002, 198949, 396450, 2152, 25)"
18128,1.2.0.0/16,"(18128, 2907, 7660, 11537, 10886, 27)"
18128,1.2.3.0/24,"(18128, 2907, 7660, 11537, 557, 13335, 15830, 198949, 396450, 2152, 25)"
18129,1.2.0.0/16,"(18129, 2500, 7660, 11537, 10886, 27)"
18129,1.2.3.0/24,"(18129, 9002, 198949, 396450, 2152, 25)"
1813,1.2.0.0/16,"(1813, 1273, 12389, 60068, 52025, 42, 10886, 27)"
1813,1.2.3.0/24,"(1813, 1273, 24785, 42156, 198949, 396450, 2152, 25)"
18131,1.2.0.0/16,"(18131, 6939, 52025, 42, 10886, 27)"
18131,1.2.3.0/24,"(18131, 9002, 198949, 396450, 2152, 25)"
18134,1.2.0.0/16,"(18134, 9824, 6939, 52025, 42, 10886, 27)"
18134,1.2.3.0/24,"(18134, 9824, 9002, 198949, 396450, 2152, 25)"
18135,1.2.0.0/16,"(18135, 2500, 7660, 11537, 10886, 27)"
18135,1.2.3.0/24,"(18135, 9002, 198949, 396450, 2152, 25)"
18136,1.2.0.0/16,"(18136, 9824, 6939, 52025, 42, 10886, 27)"
18136,1.2.3.0/24,"(18136, 9824, 9002, 198949, 396450, 2152, 25)"
18139,1.2.0.0/16,"(18139, 2516, 7660, 11537, 10886, 27)"
18139,1.2.3.0/24,"(18139, 2516, 15830, 198949, 396450, 2152, 25)"
18140,1.2.0.0/16,"(18140, 23816, 2500, 7660, 11537, 10886, 27)"
18140,1.2.3.0/24,"(18140, 23816, 9002, 198949, 396450, 2152, 25)"
18141,1.2.0.0/16,"(18141, 2516, 7660, 11537, 10886, 27)"
18141,1.2.3.0/24,"(18141, 2516, 15830, 198949, 396450, 2152, 25)"
18142,1.2.0.0/16,"(18142, 4713, 2500, 7660, 11537, 10886, 27)"
18142,1.2.3.0/24,"(18142, 4713, 2516, 15830, 198949, 396450, 2152, 25)"
18143,1.2.0.0/16,"(18143, 17675, 174, 10886, 27)"
18143,1.2.3.0/24,"(18143, 17675, 2516, 15830, 198949, 396450, 2152, 25)"
18144,1.2.0.0/16,"(18144, 7670, 6939, 52025, 42, 10886, 27)"
18144,1.2.3.0/24,"(18144, 7670, 9002, 198949, 396450, 2152, 25)"
18148,1.2.0.0/16,"(18148, 2907, 7660, 11537, 10886, 27)"
18148,1.2.3.0/24,"(18148, 2907, 7660, 11537, 557, 13335, 15830, 198949, 396450, 2152, 25)"
18149,1.2.0.0/16,"(18149, 2914, 42, 10886, 27)"
18149,1.2.3.0/24,"(18149, 2914, 198949, 396450, 2152, 25)"
18150,1.2.0.0/16,"(18150, 6939, 52025, 42, 10886, 27)"
18150,1.2.3.0/24,"(18150, 9002, 198949, 396450, 2152, 25)"
18153,1.2.0.0/16,"(18153, 58552, 1828, 400587, 52025, 42, 10886, 27)"
18153,1.2.3.0/24,"(18153, 58552, 4826, 198949, 396450, 2152, 25)"
18156,1.2.0.0/16,"(18156, 6939, 52025, 42, 10886, 27)"
18156,1.2.3.0/24,"(18156, 6939, 4826, 198949, 396450, 2152, 25)"
18157,1.2.0.0/16,"(18157, 3786, 11164, 10886, 27)"
18157,1.2.3.0/24,"(18157, 3786, 2152, 25)"
18158,1.2.0.0/16,"(18158, 3786, 11164, 10886, 27)"
18158,1.2.3.0/24,"(18158, 3786, 2152, 25)"
18159,1.2.0.0/16,"(18159, 6939, 52025, 42, 10886, 27)"
18159,1.2.3.0/24,"(18159, 6939, 4826, 198949, 396450, 2152, 25)"
18160,1.2.0.0/16,"(18160, 10158, 2500, 7660, 11537, 10886, 27)"
18160,1.2.3.0/24,"(18160, 10158, 4826, 198949, 396450, 2152, 25)"
18164,1.2.0.0/16,"(18164, 3786, 11164, 10886, 27)"
18164,1.2.3.0/24,"(18164, 3786, 2152, 25)"
18165,1.2.0.0/16,"(18165, 1221, 20473, 52025, 42, 10886, 27)"
18165,1.2.3.0/24,"(18165, 1221, 198949, 396450, 2152, 25)"
18166,1.2.0.0/16,"(18166, 9498, 20473, 52025, 42, 10886, 27)"
18166,1.2.3.0/24,"(18166, 9498, 198949, 396450, 2152, 25)"
18168,1.2.0.0/16,"(18168, 9457, 2500, 7660, 11537, 10886, 27)"
18168,1.2.3.0/24,"(18168, 9457, 9002, 198949, 396450, 2152, 25)"
18169,1.2.0.0/16,"(18169, 3786, 11164, 10886, 27)"
18169,1.2.3.0/24,"(18169, 3786, 2152, 25)"
18172,1.2.0.0/16,"(18172, 55805, 13335, 20473, 52025, 42, 10886, 27)"
18172,1.2.3.0/24,"(18172, 55805, 13335, 15830, 198949, 396450, 2152, 25)"
18173,1.2.0.0/16,"(18173, 17557, 6461, 10886, 27)"
18173,1.2.3.0/24,"(18173, 17557, 4826, 198949, 396450, 2152, 25)"
18175,1.2.0.0/16,"(18175, 9318, 15830, 20473, 52025, 42, 10886, 27)"
18175,1.2.3.0/24,"(18175, 9318, 15830, 198949, 396450, 2152, 25)"
18176,1.2.0.0/16,"(18176, 3786, 11164, 10886, 27)"
18176,1.2.3.0/24,"(18176, 3786, 2152, 25)"
18177,1.2.0.0/16,"(18177, 3462, 13335, 20473, 52025, 42, 10886, 27)"
18177,1.2.3.0/24,"(18177, 3462, 13335, 15830, 198949, 396450, 2152, 25)"
18179,1.2.0.0/16,"(18179, 4637, 20473, 52025, 42, 10886, 27)"
18179,1.2.3.0/24,"(18179, 4637, 198949, 396450, 2152, 25)"
1818,1.2.0.0/16,"(1818, 3356, 10886, 27)"
1818,1.2.3.0/24,"(1818, 3356, 2152, 25)"
18181,1.2.0.0/16,"(18181, 7539, 2907, 7660, 11537, 10886, 27)"
18181,1.2.3.0/24,"(18181, 9264, 9002, 198949, 396450, 2152, 25)"
18182,1.2.0.0/16,"(18182, 6939, 52025, 42, 10886, 27)"
18182,1.2.3.0/24,"(18182, 6939, 4826, 198949, 396450, 2152, 25)"
18183,1.2.0.0/16,"(18183, 7539, 2907, 7660, 11537, 10886, 27)"
18183,1.2.3.0/24,"(18183, 9264, 9002, 198949, 396450, 2152, 25)"
18185,1.2.0.0/16,"(18185, 4780, 17709, 13335, 20473, 52025, 42, 10886, 27)"
18185,1.2.3.0/24,"(18185, 4780, 17709, 13335, 15830, 198949, 396450, 2152, 25)"
18186,1.2.0.0/16,"(18186, 2500, 7660, 11537, 10886, 27)"
18186,1.2.3.0/24,"(18186, 4826, 198949, 396450, 2152, 25)"
18187,1.2.0.0/16,"(18187, 1828, 400587, 52025, 42, 10886, 27)"
18187,1.2.3.0/24,"(18187, 4826, 198949, 396450, 2152, 25)"
18188,1.2.0.0/16,"(18188, 9299, 58115, 42, 10886, 27)"
18188,1.2.3.0/24,"(18188, 9299, 4637, 198949, 396450, 2152, 25)"
1819,1.2.0.0/16,"(1819, 22773, 6461, 10886, 27)"
1819,1.2.3.0/24,"(1819, 22773, 11164, 2152, 25)"
18190,1.2.0.0/16,"(18190, 9658, 6939, 52025, 42, 10886, 27)"
18190,1.2.3.0/24,"(18190, 9658, 4826, 198949, 396450, 2152, 25)"
18191,1.2.0.0/16,"(18191, 1221, 20473, 52025, 42, 10886, 27)"
18191,1.2.3.0/24,"(18191, 1221, 198949, 396450, 2152, 25)"
18196,1.2.0.0/16,"(18196, 132296, 17660, 13335, 20473, 52025, 42, 10886, 27)"
18196,1.2.3.0/24,"(18196, 132296, 17660, 13335, 15830, 198949, 396450, 2152, 25)"
18197,1.2.0.0/16,"(18197, 7470, 6939, 52025, 42, 10886, 27)"
18197,1.2.3.0/24,"(18197, 7470, 6939, 4826, 198949, 396450, 2152, 25)"
18199,1.2.0.0/16,"(18199, 9245, 9790, 42, 10886, 27)"
18199,1.2.3.0/24,"(18199, 9245, 9790, 3356, 2152, 25)"
1820,1.2.0.0/16,"(1820, 199995, 13335, 20473, 52025, 42, 10886, 27)"
1820,1.2.3.0/24,"(1820, 34224, 12735, 15830, 198949, 396450, 2152, 25)"
18200,1.2.0.0/16,"(18200, 13335, 20473, 52025, 42, 10886, 27)"
18200,1.2.3.0/24,"(18200, 13335, 15830, 198949, 396450, 2152, 25)"
18206,1.2.0.0/16,"(18206, 24482, 45430, 13335, 20473, 52025, 42, 10886, 27)"
18206,1.2.3.0/24,"(18206, 24482, 45430, 13335, 15830, 198949, 396450, 2152, 25)"
18207,1.2.0.0/16,"(18207, 55644, 174, 10886, 27)"
18207,1.2.3.0/24,"(18207, 55644, 3356, 2152, 25)"
18209,1.2.0.0/16,"(18209, 13335, 20473, 52025, 42, 10886, 27)"
18209,1.2.3.0/24,"(18209, 13335, 15830, 198949, 396450, 2152, 25)"
1821,1.2.0.0/16,"(1821, 3356, 10886, 27)"
1821,1.2.3.0/24,"(1821, 3356, 2152, 25)"
18211,1.2.0.0/16,"(18211, 32787, 2516, 7660, 11537, 10886, 27)"
18211,1.2.3.0/24,"(18211, 8220, 7473, 9498, 198949, 396450, 2152, 25)"
18212,1.2.0.0/16,"(18212, 135523, 9260, 17557, 6461, 10886, 27)"
18212,1.2.3.0/24,"(18212, 135523, 9260, 17557, 4826, 198949, 396450, 2152, 25)"
18214,1.2.0.0/16,"(18214, 286, 10886, 27)"
18214,1.2.3.0/24,"(18214, 3356, 2152, 25)"
18218,1.2.0.0/16,"(18218, 6939, 52025, 42, 10886, 27)"
18218,1.2.3.0/24,"(18218, 9002, 198949, 396450, 2152, 25)"
18220,1.2.0.0/16,"(18220, 7474, 32787, 2516, 7660, 11537, 10886, 27)"
18220,1.2.3.0/24,"(18220, 38809, 4826, 198949, 396450, 2152, 25)"
18221,1.2.0.0/16,"(18221, 4755, 20473, 52025, 42, 10886, 27)"
18221,1.2.3.0/24,"(18221, 4755, 198949, 396450, 2152, 25)"
18222,1.2.0.0/16,"(18222, 4007, 9498, 20473, 52025, 42, 10886, 27)"
18222,1.2.3.0/24,"(18222, 4007, 9498, 198949, 396450, 2152, 25)"
18223,1.2.0.0/16,"(18223, 4755, 20473, 52025, 42, 10886, 27)"
18223,1.2.3.0/24,"(18223, 4755, 198949, 396450, 2152, 25)"
18224,1.2.0.0/16,"(18224, 17547, 6939, 52025, 42, 10886, 27)"
18224,1.2.3.0/24,"(18224, 17547, 4826, 198949, 396450, 2152, 25)"
18225,1.2.0.0/16,"(18225, 4755, 20473, 52025, 42, 10886, 27)"
18225,1.2.3.0/24,"(18225, 4755, 198949, 396450, 2152, 25)"
18228,1.2.0.0/16,"(18228, 3758, 6461, 10886, 27)"
18228,1.2.3.0/24,"(18228, 3758, 6461, 812, 198949, 396450, 2152, 25)"
18229,1.2.0.0/16,"(18229, 17660, 13335, 20473, 52025, 42, 10886, 27)"
18229,1.2.3.0/24,"(18229, 17660, 13335, 15830, 198949, 396450, 2152, 25)"
1823,1.2.0.0/16,"(1823, 7385, 6461, 10886, 27)"
1823,1.2.3.0/24,"(1823, 7385, 6461, 812, 198949, 396450, 2152, 25)"
18230,1.2.0.0/16,"(18230, 10075, 1828, 400587, 52025, 42, 10886, 27)"
18230,1.2.3.0/24,"(18230, 10075, 4755, 198949, 396450, 2152, 25)"
18231,1.2.0.0/16,"(18231, 4764, 42, 10886, 27)"
18231,1.2.3.0/24,"(18231, 4764, 4648, 198949, 396450, 2152, 25)"
18233,1.2.0.0/16,"(18233, 6939, 52025, 42, 10886, 27)"
18233,1.2.3.0/24,"(18233, 6939, 4826, 198949, 396450, 2152, 25)"
18234,1.2.0.0/16,"(18234, 13335, 20473, 52025, 42, 10886, 27)"
18234,1.2.3.0/24,"(18234, 13335, 15830, 198949, 396450, 2152, 25)"
18239,1.2.0.0/16,"(18239, 4808, 9929, 2914, 42, 10886, 27)"
18239,1.2.3.0/24,"(18239, 4808, 9929, 2914, 198949, 396450, 2152, 25)"
1824,1.2.0.0/16,"(1824, 5769, 6461, 10886, 27)"
1824,1.2.3.0/24,"(1824, 5769, 11164, 2152, 25)"
18241,1.2.0.0/16,"(18241, 56048, 9808, 58807, 174, 10886, 27)"
18241,1.2.3.0/24,"(18241, 9814, 141174, 3491, 198949, 396450, 2152, 25)"
18242,1.2.0.0/16,"(18242, 9929, 2914, 42, 10886, 27)"
18242,1.2.3.0/24,"(18242, 9929, 2914, 198949, 396450, 2152, 25)"
18245,1.2.0.0/16,"(18245, 4847, 4809, 6939, 52025, 42, 10886, 27)"
18245,1.2.3.0/24,"(18245, 4847, 4809, 4826, 198949, 396450, 2152, 25)"
1825,1.2.0.0/16,"(1825, 174, 10886, 27)"
1825,1.2.3.0/24,"(1825, 3356, 2152, 25)"
18250,1.2.0.0/16,"(18250, 38008, 4826, 13335, 20473, 52025, 42, 10886, 27)"
18250,1.2.3.0/24,"(18250, 38008, 4826, 198949, 396450, 2152, 25)"
18252,1.2.0.0/16,"(18252, 9931, 10099, 7545, 20473, 52025, 42, 10886, 27)"
18252,1.2.3.0/24,"(18252, 9931, 24482, 45430, 13335, 15830, 198949, 396450, 2152, 25)"
18254,1.2.0.0/16,"(18254, 18013, 1828, 400587, 52025, 42, 10886, 27)"
18254,1.2.3.0/24,"(18254, 18013, 7713, 4761, 15830, 198949, 396450, 2152, 25)"
18255,1.2.0.0/16,"(18255, 6939, 52025, 42, 10886, 27)"
18255,1.2.3.0/24,"(18255, 4826, 198949, 396450, 2152, 25)"
18256,1.2.0.0/16,"(18256, 19551, 11164, 10886, 27)"
18256,1.2.3.0/24,"(18256, 19551, 11164, 2152, 25)"
18257,1.2.0.0/16,"(18257, 56046, 9808, 58807, 174, 10886, 27)"
18257,1.2.3.0/24,"(18257, 56046, 9808, 58807, 4826, 198949, 396450, 2152, 25)"
18258,1.2.0.0/16,"(18258, 2516, 7660, 11537, 10886, 27)"
18258,1.2.3.0/24,"(18258, 3491, 198949, 396450, 2152, 25)"
18259,1.2.0.0/16,"(18259, 2914, 42, 10886, 27)"
18259,1.2.3.0/24,"(18259, 2914, 198949, 396450, 2152, 25)"
1826,1.2.0.0/16,"(1826, 40581, 6939, 52025, 42, 10886, 27)"
1826,1.2.3.0/24,"(1826, 40581, 6939, 4826, 198949, 396450, 2152, 25)"
18260,1.2.0.0/16,"(18260, 2500, 7660, 11537, 10886, 27)"
18260,1.2.3.0/24,"(18260, 9002, 198949, 396450, 2152, 25)"
18263,1.2.0.0/16,"(18263, 2514, 6939, 52025, 42, 10886, 27)"
18263,1.2.3.0/24,"(18263, 2514, 4637, 198949, 396450, 2152, 25)"
18264,1.2.0.0/16,"(18264, 2500, 7660, 11537, 10886, 27)"
18264,1.2.3.0/24,"(18264, 24482, 45430, 13335, 15830, 198949, 396450, 2152, 25)"
18266,1.2.0.0/16,"(18266, 23783, 2500, 7660, 11537, 10886, 27)"
18266,1.2.3.0/24,"(18266, 23783, 9002, 198949, 396450, 2152, 25)"
18267,1.2.0.0/16,"(18267, 2907, 7660, 11537, 10886, 27)"
18267,1.2.3.0/24,"(18267, 2907, 7660, 11537, 557, 13335, 15830, 198949, 396450, 2152, 25)"
18268,1.2.0.0/16,"(18268, 2500, 7660, 11537, 10886, 27)"
18268,1.2.3.0/24,"(18268, 9002, 198949, 396450, 2152, 25)"
1827,1.2.0.0/16,"(1827, 5650, 6461, 10886, 27)"
1827,1.2.3.0/24,"(1827, 5650, 11164, 2152, 25)"
18271,1.2.0.0/16,"(18271, 2516, 7660, 11537, 10886, 27)"
18271,1.2.3.0/24,"(18271, 2516, 15830, 198949, 396450, 2152, 25)"
18272,1.2.0.0/16,"(18272, 2497, 2907, 7660, 11537, 10886, 27)"
18272,1.2.3.0/24,"(18272, 2497, 15830, 198949, 396450, 2152, 25)"
18274,1.2.0.0/16,"(18274, 2500, 7660, 11537, 10886, 27)"
18274,1.2.3.0/24,"(18274, 9002, 198949, 396450, 2152, 25)"
18276,1.2.0.0/16,"(18276, 2907, 7660, 11537, 10886, 27)"
18276,1.2.3.0/24,"(18276, 2907, 7660, 11537, 557, 13335, 15830, 198949, 396450, 2152, 25)"
18278,1.2.0.0/16,"(18278, 2500, 7660, 11537, 10886, 27)"
18278,1.2.3.0/24,"(18278, 9002, 198949, 396450, 2152, 25)"
18279,1.2.0.0/16,"(18279, 2907, 7660, 11537, 10886, 27)"
